PFAM_ID	Description	Present_in_these_samples
PF03432	Relaxase	TY2482.pfam,TY2482_hiseq.pfam,LB226692.pfam,Escherichia_coli_W_uid48011.pfam,Escherichia_coli_SE11_uid18057.pfam,Escherichia_coli_KO11_uid33875.pfam,Escherichia_coli_IAI1_uid33373.pfam,Escherichia_coli_E24377A_uid13960.pfam,
PF03441	FAD_binding_7	TY2482.pfam,TY2482_hiseq.pfam,LB226692.pfam,Escherichia_coli_W_uid48011.pfam,Escherichia_coli_SE11_uid18057.pfam,Escherichia_coli_KO11_uid33875.pfam,Escherichia_coli_IAI1_uid33373.pfam,Escherichia_coli_E24377A_uid13960.pfam,Escherichia_coli_55989_uid33413.pfam,
PF03446	NAD_binding_2	TY2482.pfam,TY2482_hiseq.pfam,LB226692.pfam,Escherichia_coli_W_uid48011.pfam,Escherichia_coli_SE11_uid18057.pfam,Escherichia_coli_KO11_uid33875.pfam,Escherichia_coli_IAI1_uid33373.pfam,Escherichia_coli_E24377A_uid13960.pfam,Escherichia_coli_55989_uid33413.pfam,
PF03447	NAD_binding_3	TY2482.pfam,TY2482_hiseq.pfam,LB226692.pfam,Escherichia_coli_W_uid48011.pfam,Escherichia_coli_SE11_uid18057.pfam,Escherichia_coli_KO11_uid33875.pfam,Escherichia_coli_IAI1_uid33373.pfam,Escherichia_coli_E24377A_uid13960.pfam,Escherichia_coli_55989_uid33413.pfam,
PF03449	GreA_GreB_N	TY2482.pfam,TY2482_hiseq.pfam,LB226692.pfam,Escherichia_coli_W_uid48011.pfam,Escherichia_coli_SE11_uid18057.pfam,Escherichia_coli_KO11_uid33875.pfam,Escherichia_coli_IAI1_uid33373.pfam,Escherichia_coli_E24377A_uid13960.pfam,Escherichia_coli_55989_uid33413.pfam,
PF03450	CO_deh_flav_C	TY2482.pfam,TY2482_hiseq.pfam,LB226692.pfam,Escherichia_coli_W_uid48011.pfam,Escherichia_coli_SE11_uid18057.pfam,Escherichia_coli_KO11_uid33875.pfam,Escherichia_coli_IAI1_uid33373.pfam,Escherichia_coli_E24377A_uid13960.pfam,Escherichia_coli_55989_uid33413.pfam,
PF03453	MoeA_N	TY2482.pfam,TY2482_hiseq.pfam,LB226692.pfam,Escherichia_coli_W_uid48011.pfam,Escherichia_coli_SE11_uid18057.pfam,Escherichia_coli_KO11_uid33875.pfam,Escherichia_coli_IAI1_uid33373.pfam,Escherichia_coli_E24377A_uid13960.pfam,Escherichia_coli_55989_uid33413.pfam,
PF03454	MoeA_C	TY2482.pfam,TY2482_hiseq.pfam,LB226692.pfam,Escherichia_coli_W_uid48011.pfam,Escherichia_coli_SE11_uid18057.pfam,Escherichia_coli_KO11_uid33875.pfam,Escherichia_coli_IAI1_uid33373.pfam,Escherichia_coli_E24377A_uid13960.pfam,Escherichia_coli_55989_uid33413.pfam,
PF03458	UPF0126	TY2482.pfam,TY2482_hiseq.pfam,LB226692.pfam,Escherichia_coli_W_uid48011.pfam,Escherichia_coli_SE11_uid18057.pfam,Escherichia_coli_KO11_uid33875.pfam,Escherichia_coli_IAI1_uid33373.pfam,Escherichia_coli_E24377A_uid13960.pfam,Escherichia_coli_55989_uid33413.pfam,
PF03459	TOBE	TY2482.pfam,TY2482_hiseq.pfam,LB226692.pfam,Escherichia_coli_W_uid48011.pfam,Escherichia_coli_SE11_uid18057.pfam,Escherichia_coli_KO11_uid33875.pfam,Escherichia_coli_IAI1_uid33373.pfam,Escherichia_coli_E24377A_uid13960.pfam,Escherichia_coli_55989_uid33413.pfam,
PF03460	NIR_SIR_ferr	TY2482.pfam,TY2482_hiseq.pfam,LB226692.pfam,Escherichia_coli_W_uid48011.pfam,Escherichia_coli_SE11_uid18057.pfam,Escherichia_coli_KO11_uid33875.pfam,Escherichia_coli_IAI1_uid33373.pfam,Escherichia_coli_E24377A_uid13960.pfam,Escherichia_coli_55989_uid33413.pfam,
PF03461	TRCF	TY2482.pfam,TY2482_hiseq.pfam,LB226692.pfam,Escherichia_coli_W_uid48011.pfam,Escherichia_coli_SE11_uid18057.pfam,Escherichia_coli_KO11_uid33875.pfam,Escherichia_coli_IAI1_uid33373.pfam,Escherichia_coli_E24377A_uid13960.pfam,Escherichia_coli_55989_uid33413.pfam,
PF03462	PCRF	TY2482.pfam,TY2482_hiseq.pfam,LB226692.pfam,Escherichia_coli_W_uid48011.pfam,Escherichia_coli_SE11_uid18057.pfam,Escherichia_coli_KO11_uid33875.pfam,Escherichia_coli_IAI1_uid33373.pfam,Escherichia_coli_E24377A_uid13960.pfam,Escherichia_coli_55989_uid33413.pfam,
PF03466	LysR_substrate	TY2482.pfam,TY2482_hiseq.pfam,LB226692.pfam,Escherichia_coli_W_uid48011.pfam,Escherichia_coli_SE11_uid18057.pfam,Escherichia_coli_KO11_uid33875.pfam,Escherichia_coli_IAI1_uid33373.pfam,Escherichia_coli_E24377A_uid13960.pfam,Escherichia_coli_55989_uid33413.pfam,
PF03471	CorC_HlyC	TY2482.pfam,TY2482_hiseq.pfam,LB226692.pfam,Escherichia_coli_W_uid48011.pfam,Escherichia_coli_SE11_uid18057.pfam,Escherichia_coli_KO11_uid33875.pfam,Escherichia_coli_IAI1_uid33373.pfam,Escherichia_coli_E24377A_uid13960.pfam,Escherichia_coli_55989_uid33413.pfam,
PF03472	Autoind_bind	TY2482.pfam,TY2482_hiseq.pfam,LB226692.pfam,Escherichia_coli_W_uid48011.pfam,Escherichia_coli_SE11_uid18057.pfam,Escherichia_coli_KO11_uid33875.pfam,Escherichia_coli_IAI1_uid33373.pfam,Escherichia_coli_E24377A_uid13960.pfam,Escherichia_coli_55989_uid33413.pfam,
PF03473	MOSC	TY2482.pfam,TY2482_hiseq.pfam,LB226692.pfam,Escherichia_coli_W_uid48011.pfam,Escherichia_coli_SE11_uid18057.pfam,Escherichia_coli_KO11_uid33875.pfam,Escherichia_coli_IAI1_uid33373.pfam,Escherichia_coli_E24377A_uid13960.pfam,Escherichia_coli_55989_uid33413.pfam,
PF03475	3-alpha	TY2482.pfam,TY2482_hiseq.pfam,LB226692.pfam,Escherichia_coli_W_uid48011.pfam,Escherichia_coli_SE11_uid18057.pfam,Escherichia_coli_KO11_uid33875.pfam,Escherichia_coli_IAI1_uid33373.pfam,Escherichia_coli_E24377A_uid13960.pfam,Escherichia_coli_55989_uid33413.pfam,
PF03476	MOSC_N	TY2482.pfam,TY2482_hiseq.pfam,LB226692.pfam,Escherichia_coli_W_uid48011.pfam,Escherichia_coli_SE11_uid18057.pfam,Escherichia_coli_KO11_uid33875.pfam,Escherichia_coli_IAI1_uid33373.pfam,Escherichia_coli_E24377A_uid13960.pfam,Escherichia_coli_55989_uid33413.pfam,
PF03477	ATP-cone	TY2482.pfam,TY2482_hiseq.pfam,LB226692.pfam,Escherichia_coli_W_uid48011.pfam,Escherichia_coli_SE11_uid18057.pfam,Escherichia_coli_KO11_uid33875.pfam,Escherichia_coli_IAI1_uid33373.pfam,Escherichia_coli_E24377A_uid13960.pfam,Escherichia_coli_55989_uid33413.pfam,
PF03479	DUF296	TY2482.pfam,TY2482_hiseq.pfam,LB226692.pfam,Escherichia_coli_W_uid48011.pfam,Escherichia_coli_SE11_uid18057.pfam,Escherichia_coli_KO11_uid33875.pfam,Escherichia_coli_IAI1_uid33373.pfam,Escherichia_coli_E24377A_uid13960.pfam,Escherichia_coli_55989_uid33413.pfam,
PF03480	SBP_bac_7	TY2482.pfam,TY2482_hiseq.pfam,LB226692.pfam,Escherichia_coli_W_uid48011.pfam,Escherichia_coli_SE11_uid18057.pfam,Escherichia_coli_KO11_uid33875.pfam,Escherichia_coli_IAI1_uid33373.pfam,Escherichia_coli_E24377A_uid13960.pfam,Escherichia_coli_55989_uid33413.pfam,
PF03483	B3_4	TY2482.pfam,TY2482_hiseq.pfam,LB226692.pfam,Escherichia_coli_W_uid48011.pfam,Escherichia_coli_SE11_uid18057.pfam,Escherichia_coli_KO11_uid33875.pfam,Escherichia_coli_IAI1_uid33373.pfam,Escherichia_coli_E24377A_uid13960.pfam,Escherichia_coli_55989_uid33413.pfam,
PF03484	B5	TY2482.pfam,TY2482_hiseq.pfam,LB226692.pfam,Escherichia_coli_W_uid48011.pfam,Escherichia_coli_SE11_uid18057.pfam,Escherichia_coli_KO11_uid33875.pfam,Escherichia_coli_IAI1_uid33373.pfam,Escherichia_coli_E24377A_uid13960.pfam,Escherichia_coli_55989_uid33413.pfam,
PF03485	Arg_tRNA_synt_N	TY2482.pfam,TY2482_hiseq.pfam,LB226692.pfam,Escherichia_coli_W_uid48011.pfam,Escherichia_coli_SE11_uid18057.pfam,Escherichia_coli_KO11_uid33875.pfam,Escherichia_coli_IAI1_uid33373.pfam,Escherichia_coli_E24377A_uid13960.pfam,Escherichia_coli_55989_uid33413.pfam,
PF03486	HI0933_like	TY2482.pfam,TY2482_hiseq.pfam,LB226692.pfam,Escherichia_coli_W_uid48011.pfam,Escherichia_coli_SE11_uid18057.pfam,Escherichia_coli_KO11_uid33875.pfam,Escherichia_coli_IAI1_uid33373.pfam,Escherichia_coli_E24377A_uid13960.pfam,Escherichia_coli_55989_uid33413.pfam,
PF03502	Channel_Tsx	TY2482.pfam,TY2482_hiseq.pfam,LB226692.pfam,Escherichia_coli_W_uid48011.pfam,Escherichia_coli_SE11_uid18057.pfam,Escherichia_coli_KO11_uid33875.pfam,Escherichia_coli_IAI1_uid33373.pfam,Escherichia_coli_E24377A_uid13960.pfam,Escherichia_coli_55989_uid33413.pfam,
PF03526	Microcin	Escherichia_coli_SE11_uid18057.pfam,Escherichia_coli_E24377A_uid13960.pfam,
PF03527	RHS	TY2482.pfam,TY2482_hiseq.pfam,LB226692.pfam,Escherichia_coli_W_uid48011.pfam,Escherichia_coli_SE11_uid18057.pfam,Escherichia_coli_KO11_uid33875.pfam,Escherichia_coli_IAI1_uid33373.pfam,Escherichia_coli_E24377A_uid13960.pfam,Escherichia_coli_55989_uid33413.pfam,
PF03544	TonB	TY2482.pfam,TY2482_hiseq.pfam,LB226692.pfam,Escherichia_coli_W_uid48011.pfam,Escherichia_coli_SE11_uid18057.pfam,Escherichia_coli_KO11_uid33875.pfam,Escherichia_coli_IAI1_uid33373.pfam,Escherichia_coli_E24377A_uid13960.pfam,Escherichia_coli_55989_uid33413.pfam,
PF03547	Mem_trans	TY2482.pfam,TY2482_hiseq.pfam,LB226692.pfam,Escherichia_coli_W_uid48011.pfam,Escherichia_coli_SE11_uid18057.pfam,Escherichia_coli_KO11_uid33875.pfam,Escherichia_coli_IAI1_uid33373.pfam,Escherichia_coli_E24377A_uid13960.pfam,Escherichia_coli_55989_uid33413.pfam,
PF03548	LolA	TY2482.pfam,TY2482_hiseq.pfam,LB226692.pfam,Escherichia_coli_W_uid48011.pfam,Escherichia_coli_SE11_uid18057.pfam,Escherichia_coli_KO11_uid33875.pfam,Escherichia_coli_IAI1_uid33373.pfam,Escherichia_coli_E24377A_uid13960.pfam,Escherichia_coli_55989_uid33413.pfam,
PF03550	LolB	TY2482.pfam,TY2482_hiseq.pfam,LB226692.pfam,Escherichia_coli_W_uid48011.pfam,Escherichia_coli_SE11_uid18057.pfam,Escherichia_coli_KO11_uid33875.pfam,Escherichia_coli_IAI1_uid33373.pfam,Escherichia_coli_E24377A_uid13960.pfam,Escherichia_coli_55989_uid33413.pfam,
PF03551	PadR	TY2482.pfam,TY2482_hiseq.pfam,LB226692.pfam,Escherichia_coli_W_uid48011.pfam,Escherichia_coli_SE11_uid18057.pfam,Escherichia_coli_KO11_uid33875.pfam,Escherichia_coli_IAI1_uid33373.pfam,Escherichia_coli_E24377A_uid13960.pfam,Escherichia_coli_55989_uid33413.pfam,
PF03552	Cellulose_synt	TY2482.pfam,
PF03562	MltA	TY2482.pfam,TY2482_hiseq.pfam,LB226692.pfam,Escherichia_coli_W_uid48011.pfam,Escherichia_coli_SE11_uid18057.pfam,Escherichia_coli_KO11_uid33875.pfam,Escherichia_coli_IAI1_uid33373.pfam,Escherichia_coli_E24377A_uid13960.pfam,Escherichia_coli_55989_uid33413.pfam,
PF03572	Peptidase_S41	TY2482.pfam,TY2482_hiseq.pfam,LB226692.pfam,Escherichia_coli_W_uid48011.pfam,Escherichia_coli_SE11_uid18057.pfam,Escherichia_coli_KO11_uid33875.pfam,Escherichia_coli_IAI1_uid33373.pfam,Escherichia_coli_E24377A_uid13960.pfam,Escherichia_coli_55989_uid33413.pfam,
PF03573	OprD	TY2482.pfam,TY2482_hiseq.pfam,LB226692.pfam,Escherichia_coli_W_uid48011.pfam,Escherichia_coli_SE11_uid18057.pfam,Escherichia_coli_KO11_uid33875.pfam,Escherichia_coli_IAI1_uid33373.pfam,Escherichia_coli_E24377A_uid13960.pfam,Escherichia_coli_55989_uid33413.pfam,
PF03575	Peptidase_S51	TY2482.pfam,TY2482_hiseq.pfam,LB226692.pfam,Escherichia_coli_W_uid48011.pfam,Escherichia_coli_SE11_uid18057.pfam,Escherichia_coli_KO11_uid33875.pfam,Escherichia_coli_IAI1_uid33373.pfam,Escherichia_coli_E24377A_uid13960.pfam,Escherichia_coli_55989_uid33413.pfam,
PF03588	Leu_Phe_trans	TY2482.pfam,TY2482_hiseq.pfam,LB226692.pfam,Escherichia_coli_W_uid48011.pfam,Escherichia_coli_SE11_uid18057.pfam,Escherichia_coli_KO11_uid33875.pfam,Escherichia_coli_IAI1_uid33373.pfam,Escherichia_coli_E24377A_uid13960.pfam,Escherichia_coli_55989_uid33413.pfam,
PF03589	Antiterm	TY2482.pfam,TY2482_hiseq.pfam,LB226692.pfam,Escherichia_coli_W_uid48011.pfam,Escherichia_coli_KO11_uid33875.pfam,Escherichia_coli_IAI1_uid33373.pfam,Escherichia_coli_E24377A_uid13960.pfam,Escherichia_coli_55989_uid33413.pfam,
PF03590	AsnA	TY2482.pfam,TY2482_hiseq.pfam,LB226692.pfam,Escherichia_coli_W_uid48011.pfam,Escherichia_coli_SE11_uid18057.pfam,Escherichia_coli_KO11_uid33875.pfam,Escherichia_coli_IAI1_uid33373.pfam,Escherichia_coli_E24377A_uid13960.pfam,Escherichia_coli_55989_uid33413.pfam,
PF03591	AzlC	TY2482.pfam,TY2482_hiseq.pfam,LB226692.pfam,Escherichia_coli_W_uid48011.pfam,Escherichia_coli_SE11_uid18057.pfam,Escherichia_coli_KO11_uid33875.pfam,Escherichia_coli_IAI1_uid33373.pfam,Escherichia_coli_E24377A_uid13960.pfam,Escherichia_coli_55989_uid33413.pfam,
PF03592	Terminase_2	Escherichia_coli_W_uid48011.pfam,Escherichia_coli_SE11_uid18057.pfam,Escherichia_coli_KO11_uid33875.pfam,Escherichia_coli_IAI1_uid33373.pfam,
PF03594	BenE	TY2482.pfam,TY2482_hiseq.pfam,LB226692.pfam,Escherichia_coli_W_uid48011.pfam,Escherichia_coli_SE11_uid18057.pfam,Escherichia_coli_KO11_uid33875.pfam,Escherichia_coli_IAI1_uid33373.pfam,Escherichia_coli_E24377A_uid13960.pfam,Escherichia_coli_55989_uid33413.pfam,
PF03595	C4dic_mal_tran	TY2482.pfam,TY2482_hiseq.pfam,LB226692.pfam,Escherichia_coli_W_uid48011.pfam,Escherichia_coli_SE11_uid18057.pfam,Escherichia_coli_KO11_uid33875.pfam,Escherichia_coli_IAI1_uid33373.pfam,Escherichia_coli_E24377A_uid13960.pfam,Escherichia_coli_55989_uid33413.pfam,
PF03600	CitMHS	TY2482.pfam,TY2482_hiseq.pfam,LB226692.pfam,Escherichia_coli_W_uid48011.pfam,Escherichia_coli_SE11_uid18057.pfam,Escherichia_coli_KO11_uid33875.pfam,Escherichia_coli_IAI1_uid33373.pfam,Escherichia_coli_E24377A_uid13960.pfam,Escherichia_coli_55989_uid33413.pfam,
PF03601	Cons_hypoth698	TY2482.pfam,TY2482_hiseq.pfam,LB226692.pfam,Escherichia_coli_W_uid48011.pfam,Escherichia_coli_SE11_uid18057.pfam,Escherichia_coli_KO11_uid33875.pfam,Escherichia_coli_IAI1_uid33373.pfam,Escherichia_coli_E24377A_uid13960.pfam,Escherichia_coli_55989_uid33413.pfam,
PF03602	Cons_hypoth95	TY2482.pfam,TY2482_hiseq.pfam,LB226692.pfam,Escherichia_coli_W_uid48011.pfam,Escherichia_coli_SE11_uid18057.pfam,Escherichia_coli_KO11_uid33875.pfam,Escherichia_coli_IAI1_uid33373.pfam,Escherichia_coli_E24377A_uid13960.pfam,Escherichia_coli_55989_uid33413.pfam,
PF03603	DNA_III_psi	TY2482.pfam,TY2482_hiseq.pfam,LB226692.pfam,Escherichia_coli_W_uid48011.pfam,Escherichia_coli_SE11_uid18057.pfam,Escherichia_coli_KO11_uid33875.pfam,Escherichia_coli_IAI1_uid33373.pfam,Escherichia_coli_E24377A_uid13960.pfam,Escherichia_coli_55989_uid33413.pfam,
PF03605	DcuA_DcuB	TY2482.pfam,TY2482_hiseq.pfam,LB226692.pfam,Escherichia_coli_W_uid48011.pfam,Escherichia_coli_SE11_uid18057.pfam,Escherichia_coli_KO11_uid33875.pfam,Escherichia_coli_IAI1_uid33373.pfam,Escherichia_coli_E24377A_uid13960.pfam,Escherichia_coli_55989_uid33413.pfam,
PF03606	DcuC	TY2482.pfam,TY2482_hiseq.pfam,LB226692.pfam,Escherichia_coli_W_uid48011.pfam,Escherichia_coli_SE11_uid18057.pfam,Escherichia_coli_KO11_uid33875.pfam,Escherichia_coli_IAI1_uid33373.pfam,Escherichia_coli_E24377A_uid13960.pfam,Escherichia_coli_55989_uid33413.pfam,
PF03608	EII-GUT	TY2482.pfam,TY2482_hiseq.pfam,LB226692.pfam,Escherichia_coli_W_uid48011.pfam,Escherichia_coli_SE11_uid18057.pfam,Escherichia_coli_KO11_uid33875.pfam,Escherichia_coli_IAI1_uid33373.pfam,Escherichia_coli_E24377A_uid13960.pfam,Escherichia_coli_55989_uid33413.pfam,
PF03609	EII-Sor	TY2482.pfam,TY2482_hiseq.pfam,LB226692.pfam,Escherichia_coli_W_uid48011.pfam,Escherichia_coli_SE11_uid18057.pfam,Escherichia_coli_KO11_uid33875.pfam,Escherichia_coli_IAI1_uid33373.pfam,Escherichia_coli_E24377A_uid13960.pfam,Escherichia_coli_55989_uid33413.pfam,
PF03610	EIIA-man	TY2482.pfam,TY2482_hiseq.pfam,LB226692.pfam,Escherichia_coli_W_uid48011.pfam,Escherichia_coli_SE11_uid18057.pfam,Escherichia_coli_KO11_uid33875.pfam,Escherichia_coli_IAI1_uid33373.pfam,Escherichia_coli_E24377A_uid13960.pfam,Escherichia_coli_55989_uid33413.pfam,
PF03611	EIIC-GAT	TY2482.pfam,TY2482_hiseq.pfam,LB226692.pfam,Escherichia_coli_W_uid48011.pfam,Escherichia_coli_SE11_uid18057.pfam,Escherichia_coli_KO11_uid33875.pfam,Escherichia_coli_IAI1_uid33373.pfam,Escherichia_coli_E24377A_uid13960.pfam,Escherichia_coli_55989_uid33413.pfam,
PF03612	EIIBC-GUT_N	TY2482.pfam,TY2482_hiseq.pfam,LB226692.pfam,Escherichia_coli_W_uid48011.pfam,Escherichia_coli_SE11_uid18057.pfam,Escherichia_coli_KO11_uid33875.pfam,Escherichia_coli_IAI1_uid33373.pfam,Escherichia_coli_E24377A_uid13960.pfam,Escherichia_coli_55989_uid33413.pfam,
PF03613	EIID-AGA	TY2482.pfam,TY2482_hiseq.pfam,LB226692.pfam,Escherichia_coli_W_uid48011.pfam,Escherichia_coli_SE11_uid18057.pfam,Escherichia_coli_KO11_uid33875.pfam,Escherichia_coli_IAI1_uid33373.pfam,Escherichia_coli_E24377A_uid13960.pfam,Escherichia_coli_55989_uid33413.pfam,
PF03616	Glt_symporter	TY2482.pfam,TY2482_hiseq.pfam,LB226692.pfam,Escherichia_coli_W_uid48011.pfam,Escherichia_coli_SE11_uid18057.pfam,Escherichia_coli_KO11_uid33875.pfam,Escherichia_coli_IAI1_uid33373.pfam,Escherichia_coli_E24377A_uid13960.pfam,Escherichia_coli_55989_uid33413.pfam,
PF03618	DUF299	TY2482.pfam,TY2482_hiseq.pfam,LB226692.pfam,Escherichia_coli_W_uid48011.pfam,Escherichia_coli_SE11_uid18057.pfam,Escherichia_coli_KO11_uid33875.pfam,Escherichia_coli_IAI1_uid33373.pfam,Escherichia_coli_E24377A_uid13960.pfam,Escherichia_coli_55989_uid33413.pfam,
PF03621	MbtH	TY2482.pfam,TY2482_hiseq.pfam,LB226692.pfam,Escherichia_coli_W_uid48011.pfam,Escherichia_coli_SE11_uid18057.pfam,Escherichia_coli_KO11_uid33875.pfam,Escherichia_coli_IAI1_uid33373.pfam,Escherichia_coli_E24377A_uid13960.pfam,Escherichia_coli_55989_uid33413.pfam,
PF03626	COX4_pro	TY2482.pfam,TY2482_hiseq.pfam,LB226692.pfam,Escherichia_coli_W_uid48011.pfam,Escherichia_coli_SE11_uid18057.pfam,Escherichia_coli_KO11_uid33875.pfam,Escherichia_coli_IAI1_uid33373.pfam,Escherichia_coli_E24377A_uid13960.pfam,Escherichia_coli_55989_uid33413.pfam,
PF03629	DUF303	TY2482.pfam,TY2482_hiseq.pfam,LB226692.pfam,Escherichia_coli_W_uid48011.pfam,Escherichia_coli_KO11_uid33875.pfam,Escherichia_coli_IAI1_uid33373.pfam,Escherichia_coli_E24377A_uid13960.pfam,Escherichia_coli_55989_uid33413.pfam,
PF03631	Ribonuclease_BN	TY2482.pfam,TY2482_hiseq.pfam,LB226692.pfam,Escherichia_coli_W_uid48011.pfam,Escherichia_coli_SE11_uid18057.pfam,Escherichia_coli_KO11_uid33875.pfam,Escherichia_coli_IAI1_uid33373.pfam,Escherichia_coli_E24377A_uid13960.pfam,Escherichia_coli_55989_uid33413.pfam,
PF03632	Glyco_hydro_65m	TY2482.pfam,TY2482_hiseq.pfam,LB226692.pfam,Escherichia_coli_W_uid48011.pfam,Escherichia_coli_SE11_uid18057.pfam,Escherichia_coli_KO11_uid33875.pfam,Escherichia_coli_IAI1_uid33373.pfam,Escherichia_coli_E24377A_uid13960.pfam,Escherichia_coli_55989_uid33413.pfam,
PF03633	Glyco_hydro_65C	TY2482.pfam,TY2482_hiseq.pfam,LB226692.pfam,Escherichia_coli_W_uid48011.pfam,Escherichia_coli_SE11_uid18057.pfam,Escherichia_coli_KO11_uid33875.pfam,Escherichia_coli_IAI1_uid33373.pfam,Escherichia_coli_E24377A_uid13960.pfam,Escherichia_coli_55989_uid33413.pfam,
PF03636	Glyco_hydro_65N	TY2482.pfam,TY2482_hiseq.pfam,LB226692.pfam,Escherichia_coli_W_uid48011.pfam,Escherichia_coli_SE11_uid18057.pfam,Escherichia_coli_KO11_uid33875.pfam,Escherichia_coli_IAI1_uid33373.pfam,Escherichia_coli_E24377A_uid13960.pfam,Escherichia_coli_55989_uid33413.pfam,
PF03641	Lysine_decarbox	TY2482.pfam,TY2482_hiseq.pfam,LB226692.pfam,Escherichia_coli_W_uid48011.pfam,Escherichia_coli_SE11_uid18057.pfam,Escherichia_coli_KO11_uid33875.pfam,Escherichia_coli_IAI1_uid33373.pfam,Escherichia_coli_E24377A_uid13960.pfam,Escherichia_coli_55989_uid33413.pfam,
PF03649	UPF0014	TY2482.pfam,TY2482_hiseq.pfam,LB226692.pfam,Escherichia_coli_W_uid48011.pfam,Escherichia_coli_SE11_uid18057.pfam,Escherichia_coli_KO11_uid33875.pfam,Escherichia_coli_IAI1_uid33373.pfam,Escherichia_coli_E24377A_uid13960.pfam,Escherichia_coli_55989_uid33413.pfam,
PF03652	UPF0081	TY2482.pfam,TY2482_hiseq.pfam,LB226692.pfam,Escherichia_coli_W_uid48011.pfam,Escherichia_coli_SE11_uid18057.pfam,Escherichia_coli_KO11_uid33875.pfam,Escherichia_coli_IAI1_uid33373.pfam,Escherichia_coli_E24377A_uid13960.pfam,Escherichia_coli_55989_uid33413.pfam,
PF03658	UPF0125	TY2482.pfam,TY2482_hiseq.pfam,LB226692.pfam,Escherichia_coli_W_uid48011.pfam,Escherichia_coli_SE11_uid18057.pfam,Escherichia_coli_KO11_uid33875.pfam,Escherichia_coli_IAI1_uid33373.pfam,Escherichia_coli_E24377A_uid13960.pfam,Escherichia_coli_55989_uid33413.pfam,
PF03668	ATP_bind_2	TY2482.pfam,TY2482_hiseq.pfam,LB226692.pfam,Escherichia_coli_W_uid48011.pfam,Escherichia_coli_SE11_uid18057.pfam,Escherichia_coli_KO11_uid33875.pfam,Escherichia_coli_IAI1_uid33373.pfam,Escherichia_coli_E24377A_uid13960.pfam,Escherichia_coli_55989_uid33413.pfam,
PF03681	UPF0150	TY2482.pfam,TY2482_hiseq.pfam,LB226692.pfam,Escherichia_coli_W_uid48011.pfam,Escherichia_coli_SE11_uid18057.pfam,Escherichia_coli_KO11_uid33875.pfam,Escherichia_coli_IAI1_uid33373.pfam,Escherichia_coli_E24377A_uid13960.pfam,Escherichia_coli_55989_uid33413.pfam,
PF03691	UPF0167	TY2482.pfam,TY2482_hiseq.pfam,LB226692.pfam,Escherichia_coli_W_uid48011.pfam,Escherichia_coli_SE11_uid18057.pfam,Escherichia_coli_KO11_uid33875.pfam,Escherichia_coli_IAI1_uid33373.pfam,Escherichia_coli_E24377A_uid13960.pfam,Escherichia_coli_55989_uid33413.pfam,
PF03692	UPF0153	TY2482.pfam,TY2482_hiseq.pfam,LB226692.pfam,Escherichia_coli_W_uid48011.pfam,Escherichia_coli_SE11_uid18057.pfam,Escherichia_coli_KO11_uid33875.pfam,Escherichia_coli_IAI1_uid33373.pfam,Escherichia_coli_E24377A_uid13960.pfam,Escherichia_coli_55989_uid33413.pfam,
PF03693	RHH_2	TY2482.pfam,TY2482_hiseq.pfam,LB226692.pfam,Escherichia_coli_W_uid48011.pfam,Escherichia_coli_SE11_uid18057.pfam,Escherichia_coli_KO11_uid33875.pfam,Escherichia_coli_IAI1_uid33373.pfam,Escherichia_coli_E24377A_uid13960.pfam,Escherichia_coli_55989_uid33413.pfam,
PF03695	UPF0149	TY2482.pfam,TY2482_hiseq.pfam,LB226692.pfam,Escherichia_coli_W_uid48011.pfam,Escherichia_coli_SE11_uid18057.pfam,Escherichia_coli_KO11_uid33875.pfam,Escherichia_coli_IAI1_uid33373.pfam,Escherichia_coli_E24377A_uid13960.pfam,Escherichia_coli_55989_uid33413.pfam,
PF03701	UPF0181	TY2482.pfam,TY2482_hiseq.pfam,LB226692.pfam,Escherichia_coli_W_uid48011.pfam,Escherichia_coli_SE11_uid18057.pfam,Escherichia_coli_KO11_uid33875.pfam,Escherichia_coli_IAI1_uid33373.pfam,Escherichia_coli_E24377A_uid13960.pfam,Escherichia_coli_55989_uid33413.pfam,
PF03702	UPF0075	TY2482.pfam,TY2482_hiseq.pfam,LB226692.pfam,Escherichia_coli_W_uid48011.pfam,Escherichia_coli_SE11_uid18057.pfam,Escherichia_coli_KO11_uid33875.pfam,Escherichia_coli_IAI1_uid33373.pfam,Escherichia_coli_E24377A_uid13960.pfam,Escherichia_coli_55989_uid33413.pfam,
PF03705	CheR_N	TY2482.pfam,TY2482_hiseq.pfam,LB226692.pfam,Escherichia_coli_W_uid48011.pfam,Escherichia_coli_SE11_uid18057.pfam,Escherichia_coli_KO11_uid33875.pfam,Escherichia_coli_IAI1_uid33373.pfam,Escherichia_coli_E24377A_uid13960.pfam,Escherichia_coli_55989_uid33413.pfam,
PF03706	UPF0104	TY2482.pfam,TY2482_hiseq.pfam,LB226692.pfam,Escherichia_coli_W_uid48011.pfam,Escherichia_coli_SE11_uid18057.pfam,Escherichia_coli_KO11_uid33875.pfam,Escherichia_coli_IAI1_uid33373.pfam,Escherichia_coli_E24377A_uid13960.pfam,Escherichia_coli_55989_uid33413.pfam,
